,logFC,AveExpr,t,P.Value,adj.P.Val,B
CDKL2,1.14294126361509,2.77349605188972,7.81679740599045,9.37085939874014e-14,7.09087148915144e-13,19.9019422594811
CD164L2,1.01987813850717,2.25763390785479,7.80273865810289,1.02800292468879e-13,7.74277984991555e-13,19.8106136931445
CSAG1,-1.83853971555349,1.21533241887089,-7.75401185428918,1.41586821767167e-13,1.05138729035025e-12,19.4949163579461
RAC3,-1.07644359209362,4.3940713682471,-7.74472471350778,1.50472984706799e-13,1.11525017171516e-12,19.4348945242941
CTHRC1,-1.24256197891808,6.21426960480141,-7.74379424261494,1.51393071031588e-13,1.12121719905658e-12,19.4288836214106
EGLN3,-1.42142849101828,4.06051044138024,-7.74002602765191,1.5517637920684e-13,1.14662349167616e-12,19.404545616047
MT1H,-1.02786802443567,1.5494446597873,-7.7335861605067,1.61859328012708e-13,1.19239021392059e-12,19.3629702842569
EPDR1,1.11421736129163,5.43926322477394,7.73313855315805,1.62334253963283e-13,1.19453507633359e-12,19.3600814183899
ROS1,1.54663022122152,4.06485432263881,7.72836855807263,1.67481627934531e-13,1.23055453832831e-12,19.3293026978487
PRG4,1.30581471980956,1.97196677651349,7.71370572639228,1.84334963019897e-13,1.35031246389481e-12,19.2347690010546
CRTAC1,1.53996406099151,3.7693279586429,7.70463591048938,1.955868354722e-13,1.4268399894156e-12,19.176354339221
HMGA2,-1.32014724292513,1.08840270637047,-7.68795021122617,2.18086146019659e-13,1.58563752698857e-12,19.0690090620362
C5orf49,1.21419245453058,2.30120987463527,7.6851007103567,2.22176042695698e-13,1.61356902516429e-12,19.0506927231937
KIF1A,-1.79860543021627,1.5818174060968,-7.65614838588742,2.68271984909251e-13,1.93037037111822e-12,18.864847657179
ADRA2A,1.33339160038355,2.81651058451861,7.64434183908965,2.89672874807504e-13,2.07593570699975e-12,18.7891964841943
WIF1,2.0639819904009,3.26884108483766,7.63825671194825,3.01352376016894e-13,2.15251697154924e-12,18.7502362934796
MAGEA12,-1.75898693932946,1.08487133897315,-7.62496516316226,3.28504244816578e-13,2.33618992484438e-12,18.665209375071
HOXA10,-1.1712039969473,1.33829769551321,-7.6212526861005,3.36510230086612e-13,2.38876937993773e-12,18.641478224163
RTN4RL1,1.04301677963378,1.9017474436863,7.61364676935272,3.5351867183289e-13,2.50494698428101e-12,18.5928834792155
ATP8A1,1.00834957447506,3.67348295870581,7.60697367284591,3.69138046723681e-13,2.61087845887261e-12,18.55027553052
ZBTB7C,1.01228519355704,2.35894133318233,7.59503603902718,3.98797054746378e-13,2.81351033558407e-12,18.4741162297858
GREM1,-1.38271207790574,2.79225904890625,-7.58743663190412,4.18890286503007e-13,2.94780244922722e-12,18.4256758848794
TMEM130,1.29596303300717,2.62168996372431,7.56774104693906,4.75735105783616e-13,3.32503030924033e-12,18.3002844509038
CCL8,-1.18698719407586,2.86940897475892,-7.56034330767423,4.98998171813665e-13,3.47764987504163e-12,18.2532439605271
ZNF750,1.27378246336265,3.0037183995888,7.54892740993554,5.37116797308595e-13,3.72997775908747e-12,18.1807141658339
AQP5,2.46528571249402,4.66311648798429,7.54747634880405,5.42163325108029e-13,3.7610049233748e-12,18.1715003178469
GAL,-1.33962546297861,1.49199174102756,-7.54268249004749,5.59170386912211e-13,3.87760403441967e-12,18.1410691537498
GBP5,-1.06537162554613,3.26431904254504,-7.53083063249747,6.03509303295101e-13,4.17024500859478e-12,18.0658905763357
SCGB1A1,3.00590488233449,5.89958974884761,7.52527055375779,6.25488389772881e-13,4.30990233235730e-12,18.0306496474937
ACSL5,1.15766052482142,6.55966398576677,7.51723984308434,6.58634583290252e-13,4.52869336183354e-12,17.9797806143517
HTR1D,-1.11392261563866,1.50581204711917,-7.51413427883597,6.71912105762252e-13,4.61348100787462e-12,17.9601189163271
HIST1H2BH,-1.15362138307477,1.62230652118439,-7.50933284692424,6.92961579966851e-13,4.75034907285247e-12,17.9297313727872
FMO2,1.08305178781762,3.58692260436112,7.50275949425396,7.22837610080585e-13,4.94399628080372e-12,17.8881510809098
UBXN10,1.09942109870418,3.40276133644331,7.45971207921647,9.52427177117413e-13,6.4464873147482e-12,17.6164661304833
SYBU,1.17877957941775,3.08162107309484,7.42790948235135,1.1669224279974e-12,7.83034664347879e-12,17.4164387193748
TCEA3,1.06122401335464,5.49890911139263,7.4001252337309,1.39285061054337e-12,9.29202425781584e-12,17.2421663520901
PPP1R1B,1.76427608230876,4.07450369069058,7.39985671209569,1.39523209278189e-12,9.30168322976458e-12,17.2404842869392
LPL,1.43727860631035,4.44669346684993,7.38045550859473,1.57835493299183e-12,1.0468680678007e-11,17.1190633039655
SFTPC,3.1888270274806,6.58126809849542,7.37776256023661,1.60557802540317e-12,1.06383865087875e-11,17.1022270832949
SULF1,-1.25090702589371,5.1139579938821,-7.37512627544058,1.63267657826401e-12,1.0806922361218e-11,17.0857492337667
HLA-DPB1,1.06418997950969,8.4743828257214,7.3748039026698,1.63602105793377e-12,1.08253853511057e-11,17.0837345524284
FOSL1,-1.40110559834179,3.47931683172083,-7.36194509978659,1.77507848387683e-12,1.17018358470582e-11,17.0034226221265
LYPD3,-1.41233191218504,3.41970587470797,-7.35957490004406,1.8019531981265e-12,1.18749872806579e-11,16.9886297046469
RAB7B,1.10496475309359,3.83399800404073,7.34401473400429,1.98861817392378e-12,1.30477975745335e-11,16.8915973548251
MACROD2,1.15482724749105,2.17118594523374,7.34021848769299,2.0369776555911e-12,1.33561076946962e-11,16.8679457712592
HOXB9,-1.64650594294683,1.68516391022805,-7.33814669420482,2.0638568269535e-12,1.3509636833029e-11,16.8550415466643
C9orf135,1.27469882785511,1.69642368378969,7.31383948488847,2.40655936072966e-12,1.56582941388817e-11,16.7038323692024
HABP2,1.65663303784615,3.19604213489413,7.31057878468095,2.45660436521921e-12,1.59519763975273e-11,16.6835748832916
INA,-1.23582893486462,1.05570066363774,-7.30587479752834,2.53061296927291e-12,1.64161519962813e-11,16.6543618805822
MS4A15,1.88825616993508,2.77841544804343,7.30041110066203,2.61933593714381e-12,1.69578521827039e-11,16.6204473108155
PRELP,1.10496792389811,4.94725240581023,7.27945494188363,2.98897872030494e-12,1.91916644866468e-11,16.490531049242
HPGD,1.61927184164294,4.80274952226809,7.27785987329919,3.01913209087507e-12,1.93661433460737e-11,16.4806532005772
HLA-DRB1,1.12523343783901,10.4904017453352,7.26344678277735,3.3055522615354e-12,2.11269318583875e-11,16.3914652002583
SPX,-1.03534614183735,0.873103015769254,-7.25957635210612,3.38692262381189e-12,2.16186550456078e-11,16.3675360759187
TNNT1,-1.78703657674861,3.26447867869061,-7.25372449418938,3.51371176635607e-12,2.2413274270181e-11,16.3313736218305
FAM107A,1.01616016027725,2.50544780281334,7.24320517770695,3.75349525161925e-12,2.38647399434547e-11,16.2664192162406
PCP4L1,1.70956493583681,4.01867253706089,7.22751232930839,4.14146700513612e-12,2.62118164882033e-11,16.1696421977504
IRX1,1.15211676784277,1.42492175316217,7.22552974658343,4.19321086879557e-12,2.65048985223707e-11,16.1574261820198
ZNF385B,1.38000259431651,2.46399032732241,7.19645243390526,5.02946240954597e-12,3.15352144649989e-11,15.9785319734705
EPHX1,1.09095075305636,8.33888701130252,7.18716856758284,5.32956752597012e-12,3.33195003028199e-11,15.9215211306943
CLDN18,2.15252537950404,3.64255452785365,7.17140656091093,5.87998265576876e-12,3.64577620945917e-11,15.8248477679493
KNDC1,1.04982842790742,1.98734769841564,7.1693963239902,5.95408899041486e-12,3.68820633141962e-11,15.8125291130789
DUSP1,1.00305244155328,8.51442399525421,7.14648296635955,6.86659905035089e-12,4.23194315682182e-11,15.6722893044735
MMP28,1.56055866541265,3.72779139599176,7.14639796253743,6.8702283978649e-12,4.23284214086463e-11,15.671769634512
STEAP1,-1.22414698788805,4.74591648861112,-7.13359868125029,7.4388301943999e-12,4.5716101100157e-11,15.5935712806001
CAPS,1.10399260854561,4.41711184916269,7.131320662881,7.54477951778499e-12,4.63526151848794e-11,15.5796639271464
ADAMDEC1,-1.21767219544544,3.10684753149922,-7.13100116209048,7.5597576530383e-12,4.64153886127981e-11,15.5777136191844
MYBPHL,1.25407608019978,1.87234850593188,7.12463329376618,7.86446453852489e-12,4.81951786616076e-11,15.5388555668578
SERPINB5,-1.6747663810939,2.06759275134656,-7.08303960080839,1.01744041587724e-11,6.16918162612134e-11,15.2856485323264
ABCC2,-1.58916648574464,1.56113034863783,-7.08087562317685,1.03113499545015e-11,6.24639093236345e-11,15.2725038819183
CCL7,-1.01244252428433,1.64281842365748,-7.06818145994075,1.11520127200697e-11,6.73263925824644e-11,15.1954533273097
HSPB6,1.01656298400453,3.30179666046117,7.06005418575029,1.17252947179673e-11,7.06124913527985e-11,15.1461744441119
CD74,1.00675377602062,11.4636356985417,7.03590301170592,1.36055865791442e-11,8.15081223635365e-11,14.999975156178
CHI3L2,1.2146843561568,3.43607997157919,7.02958430388075,1.41446490759014e-11,8.44521301224976e-11,14.9617839112873
TPSAB1,1.19430542896727,4.28829852331008,7.01739608764482,1.52445023211002e-11,9.068572155627e-11,14.8881858213236
COL7A1,-1.11484465912548,2.31349708513058,-7.01120336167795,1.58351515555587e-11,9.40272397482933e-11,14.8508263217683
GPR37,-1.13719005103023,2.3399873966832,-7.00718044728848,1.62308573193981e-11,9.63182342447546e-11,14.8265695352285
GLB1L3,1.435537747915,1.67360082239433,6.99691737706248,1.72849807817072e-11,1.02293512972167e-10,14.7647319905298
AGER,1.68927751989602,5.22478003440258,6.99310777199499,1.76931753286629e-11,1.04550581487553e-10,14.7417947267843
ERN2,1.64779430483272,2.58277696372298,6.98470034264978,1.8627886382085e-11,1.09641951237748e-10,14.6912061522796
HLA-DRB5,1.26636969755974,8.84197493957235,6.94194925963583,2.4186162843951e-11,1.40324360445416e-10,14.4346450663506
PRODH,1.23959805507293,2.82314409939953,6.89096834317873,3.29744457315585e-11,1.88012190574676e-10,14.1301819070378
CDKN2A,-1.41852081793733,3.11221920711129,-6.88919287267978,3.33313725834725e-11,1.8993622600167e-10,14.1196079010001
CEBPA,1.01739671635436,4.35171458570429,6.8792135346809,3.5409380280604e-11,2.01292829961396e-10,14.0602116529559
MSLN,2.3960314693574,6.81186053159309,6.77826861569908,6.50611311717354e-11,3.58894500098682e-10,13.4629234573607
KCNJ15,1.20748311195648,3.39774548579798,6.75106016525572,7.6572191536244e-11,4.20016240494165e-10,13.3030372953086
PAX9,-1.09838979430804,2.22393500632984,-6.74285157969734,8.04223594604856e-11,4.4014482443993e-10,13.2548935666392
HAS3,1.25515566828954,3.79390151764699,6.73642429423244,8.35692511242616e-11,4.56598598185235e-10,13.2172273034471
SCNN1G,1.14072901097695,3.1943986358984,6.73583870554966,8.38619068758083e-11,4.58069239237608e-10,13.2137968509413
UCHL1,-1.79694344525798,4.94528423179545,-6.73290754548469,8.5341997933394e-11,4.65371633026058e-10,13.196629042424
RRAD,1.26421458401435,4.70839882797232,6.72802368069749,8.78653228460016e-11,4.78277612585299e-10,13.1680364539066
NRGN,1.22039976980487,5.18560291857945,6.71173415457373,9.68231969292535e-11,5.23746440139562e-10,13.0727799081491
CLIC5,1.09512995744145,2.97225056368131,6.71041996190194,9.75838196847992e-11,5.27260871114875e-10,13.0651022993957
CXCL14,1.86307030380692,5.27227058439063,6.69697963793993,1.05707724715988e-10,5.69577405902672e-10,12.9866466310296
LY6K,-1.29803683905851,1.9970006238833,-6.68469578672713,1.13711617230262e-10,6.10175161252096e-10,12.915043268711
COL11A1,-1.55434536576967,2.89422461742624,-6.67686848701764,1.19119187346865e-10,6.37612998425439e-10,12.8694681146131
C20orf85,1.75346053447849,2.77813626567165,6.62345562168132,1.63389714377495e-10,8.63207648431631e-10,12.5595234315739
RASGRF1,1.01733960581999,1.96997871482861,6.62176430244868,1.65028090728842e-10,8.70919558650181e-10,12.5497392131187
IL20RB,-1.21239701637981,2.22572887790369,-6.61134525484765,1.75482707401654e-10,9.22845953164039e-10,12.4895063950297
CPB2,1.37017957088702,1.99015467185596,6.60964855961384,1.77245684335922e-10,9.31112835277606e-10,12.4797044311233
PRSS12,1.13119073546552,2.55600570543857,6.60059471504743,1.86951319594264e-10,9.7994744653246e-10,12.4274312024762
NMU,-1.29010991218881,2.97030668002482,-6.5953251768091,1.92838493290657e-10,1.00759662893028e-09,12.3970315935008
SPOCK1,-1.17259693824087,2.17147936626818,-6.56898185160784,2.25110037132129e-10,1.16467119237902e-09,12.2453302932143
KIF12,1.16356479170131,3.10519510657363,6.56156263752567,2.35118514451644e-10,1.21291297137753e-09,12.2026876481915
MAGEB2,-1.13445164485665,0.60174815535559,-6.53382243676503,2.76560142878249e-10,1.41807067739307e-09,12.0435675944661
APOD,1.51001034419862,5.22951885072851,6.52689549470483,2.87979583303439e-10,1.47275160619383e-09,12.0039128746342
DMBT1,1.85731100100596,4.29429518562242,6.52484193504446,2.9145303749943e-10,1.48856318261888e-09,11.992162905428
CEACAM6,1.65219249921248,9.66971610658551,6.51598913904586,3.06903565857957e-10,1.56338023360244e-09,11.9415411093007
BMP3,1.30096869235428,3.03651015978995,6.51524967578392,3.08229916091863e-10,1.56972665546914e-09,11.9373150660608
FAM3D,1.29499632328204,2.12802715729597,6.47799995426863,3.82844748978812e-10,1.92856435161117e-09,11.7248988735493
FAM216B,1.13905515658461,1.61846092329169,6.44412309817883,4.65921090554312e-10,2.32186589977232e-09,11.5325131816094
MSI1,-1.10201414239044,1.68592373082379,-6.44313865528078,4.68582514823704e-10,2.33453220211094e-09,11.5269339415941
PLPPR1,1.00209992289793,1.9315005692721,6.43635585403091,4.8732936912659e-10,2.42669118947102e-09,11.4885105411485
HLA-DQB1,1.0650722034816,7.05445286901981,6.42477414947802,5.21054333295889e-10,2.58604212249168e-09,11.4229729074073
TNNC1,1.08156597964254,3.49040666090868,6.39550200243886,6.16829353946366e-10,3.03665044230097e-09,11.2577284617616
C15orf48,-1.31833285105664,5.87281977293018,-6.39245304723414,6.2774642795173e-10,3.08649907843135e-09,11.2405496744967
CFD,1.02457960258696,5.37102852172873,6.38952908351061,6.3839382386085e-10,3.13489790110465e-09,11.2240809676263
FAM83A,-1.395921396757,4.85881257745426,-6.38523838481107,6.54339364978848e-10,3.20835243074869e-09,11.1999247216185
CHIT1,1.46809253702873,3.66304096307817,6.38431060389814,6.57838288133712e-10,3.22469749085153e-09,11.1947030187144
CAPN9,1.2437220776258,2.79993581956877,6.37599725347375,6.90020065970489e-10,3.37481597352007e-09,11.1479398382267
PLAU,-1.20740355619515,6.559638444006,-6.36880197127618,7.19116044142979e-10,3.51271614749201e-09,11.1075032500256
LGI3,1.01029187489501,1.28527772195754,6.34758217853402,8.12107682276117e-10,3.94233113484628e-09,10.9884529506934
CPA3,1.2040217678511,4.62151383551503,6.34059541435156,8.45231199167948e-10,4.09389179924863e-09,10.949321025911
BNIPL,1.11131783436468,3.05401756896388,6.33959210938985,8.5009522101387e-10,4.11132361353434e-09,10.9437043466847
ORM1,1.58897126475808,3.59579839883547,6.32930922767181,9.01555231028218e-10,4.34082148272846e-09,10.8861780193458
ORM2,1.46043549029893,3.00838330919911,6.30179592282462,1.05472892560121e-09,5.03974860309327e-09,10.732608832102
MAGEA10,-1.09473708521681,0.590346183841012,-6.2985656939276,1.07430570939942e-09,5.12826470827139e-09,10.7146124202568
TSPAN7,1.10704194480239,4.01343386072612,6.29278603504682,1.11022560506446e-09,5.28291832570934e-09,10.6824301122741
CLIC6,1.40763330158624,5.93167143101828,6.28550678109365,1.15714322159935e-09,5.49009557693122e-09,10.6419299329908
C3,1.1544277472021,8.08010165556426,6.26971739012263,1.26568868531404e-09,5.98615798293083e-09,10.5542046490459
HMGCS2,1.07476997411777,1.1640754529198,6.23217086774093,1.56545198992736e-09,7.33452998644485e-09,10.3462778840553
TMPRSS11E,-1.46808038887374,2.48698940458518,-6.22192914218308,1.65863436243532e-09,7.76365100035735e-09,10.2897275227375
AC007906.2,1.31659794073815,2.98398656933544,6.21099570116904,1.76410527507887e-09,8.2336172484533e-09,10.2294368577887
RHOV,-1.2891497261181,4.39561914099459,-6.1874282800995,2.01428194724642e-09,9.33424381447368e-09,10.0997563112315
PEG10,-1.51540939261109,4.23812388386942,-6.16447637358358,2.29117812641702e-09,1.05546830770451e-08,9.97382872409786
SERPIND1,1.4223312274369,2.3534324373437,6.16314106431966,2.3083870466205e-09,1.06214127911986e-08,9.96651357690098
MAGEC2,-1.13809752084531,0.755111824253153,-6.16181884256805,2.32555195580195e-09,1.06903024842381e-08,9.95927133458251
MS4A8,1.35646979811631,2.06201505606032,6.16097110333552,2.33662286444997e-09,1.07336032642578e-08,9.95462862135218
C9orf24,1.14549063326765,2.01077002269628,6.14817386541292,2.51014952903331e-09,1.14928189284221e-08,9.88460359264454
CXCL11,-1.09533726151682,2.90047768852302,-6.11756992146237,2.9778900338959e-09,1.35106690695603e-08,9.71760019942171
MUCL3,1.4050277382973,1.79864627929053,6.11209908750882,3.07005373035544e-09,1.39158641891983e-08,9.68781444640944
CH25H,1.08883368933508,3.7847821487229,6.1106750370563,3.09449805397639e-09,1.40201468523559e-08,9.68006465306135
SLC1A7,1.44780069261145,2.24629182523289,6.10939253759565,3.11667553416756e-09,1.41173456251492e-08,9.6730863924161
ST6GALNAC1,1.30809812756824,5.10062258175189,6.09768450124679,3.32646010930102e-09,1.5015271326706e-08,9.60943397595572
MUC21,1.78260515152106,3.98837325917433,6.07380214482501,3.79810895948987e-09,1.70299206047488e-08,9.47988886416332
FLRT3,1.02440316705616,4.31564980391437,6.0592682653223,4.11652253158998e-09,1.83689220517173e-08,9.40124670877063
HOXD1,1.04989342986709,2.02245902000997,6.05690722037097,4.17065717557213e-09,1.86019704765912e-08,9.38848508501598
HBA2,1.18533842109792,3.84046589362856,6.04612518055504,4.42685171027415e-09,1.96681723286275e-08,9.33025672802591
MAGEA1,-1.24516223509869,0.839766977050339,-6.04385853765686,4.4826359480123e-09,1.99024137036065e-08,9.31802604406584
TUBB2B,-1.35677633858126,2.63302389023017,-6.00875761216733,5.43953865046311e-09,2.39383894570144e-08,9.1290814444162
MAGEA4,-1.28661017451022,0.700785880213846,-6.00368913007797,5.5932708540155e-09,2.45624679682287e-08,9.10186956725295
NXPH4,-1.15596486774818,1.98970113516973,-6.00253459954015,5.62887851219968e-09,2.46880636499986e-08,9.09567359344074
SDR16C5,1.01579633535435,5.19192397004512,5.98991124423621,6.03295558733957e-09,2.63536366382441e-08,9.02798931936639
DLL3,-1.06119597037683,1.22402565975835,-5.98718933302486,6.12373099790175e-09,2.6732203818913e-08,9.01340955364796
SERPINA1,1.21688537079638,8.3679326552048,5.9584600741332,7.1670732585208e-09,3.09815846910121e-08,8.85984050078923
GJB2,-1.2165594556522,4.31762341731388,-5.95404148293338,7.34224558393554e-09,3.17317794518491e-08,8.83627297181061
GDF15,1.15923904122265,6.29345835854016,5.90198622541187,9.74862858120356e-09,4.1551531657589e-08,8.55966306433475
HBB,1.30833221719262,5.51740138307451,5.88627110759142,1.06158226359476e-08,4.50999000873589e-08,8.47653366922408
TSPAN11,1.08481823956961,2.94076590678414,5.88499726235483,1.0689328851037e-08,4.54022898268833e-08,8.46980300316888
CXCL8,-1.120862512664,5.26070764044933,-5.78954768833817,1.78701266155892e-08,7.40947201794578e-08,7.96876505488407
CXCL9,-1.2394109207315,5.64294509794065,-5.76527223864521,2.03448135392225e-08,8.39126103576394e-08,7.84237870904918
CDH2,-1.00450493047952,1.70516818582131,-5.75735996244234,2.12214124083612e-08,8.7321701194987e-08,7.80127637165381
PCSK1,-1.43939081261508,1.43808371681281,-5.7429753060113,2.29104284978194e-08,9.38360335449439e-08,7.72666728559641
NR0B2,1.28492711395239,2.4352512986792,5.70978492671101,2.73234375941975e-08,1.10955233878978e-07,7.55508902363916
HIST1H2BG,-1.04340662451036,2.35442243714764,-5.66960035961673,3.37841840727035e-08,1.35917390018098e-07,7.34842338938495
SLC16A4,1.08644177857414,4.57536046081004,5.66561117594826,3.45014551616788e-08,1.38688595269581e-07,7.32797145958881
PCSK2,1.57030136565692,1.46721587305593,5.65994570052088,3.55457001762025e-08,1.42827354921893e-07,7.29894536933619
FDCSP,1.25461807713988,3.17031436711971,5.64843066683325,3.77639248961724e-08,1.51210787571943e-07,7.24002220850394
MFSD4A,1.16766358998618,3.72201018678876,5.62914686381991,4.1784368165816e-08,1.66624781029328e-07,7.14156261388757
HIST1H2AE,-1.058890808892,2.51372078054293,-5.61209203252421,4.5685423794647e-08,1.81217608624007e-07,7.05471042923152
LRRC31,1.08513240008432,2.00747489873691,5.57522027954012,5.53706687216255e-08,2.17555518853858e-07,6.86766928703882
CABYR,-1.06035000369903,2.73170352056562,-5.55233970947579,6.23573076168166e-08,2.43436936642227e-07,6.75210473225787
HOXB8,-1.029018345136,1.28242763697585,-5.54712908298308,6.40645206989056e-08,2.49651909198373e-07,6.72584100534145
HP,1.47363352169585,3.37709236701475,5.54270141617262,6.55508982132719e-08,2.55138226578603e-07,6.70353947259198
CTAG2,-1.08249334233139,0.702248888261445,-5.52724694680623,7.10067858961637e-08,2.75603567869266e-07,6.62581100777634
PTPRH,-1.05009687669998,2.81445635256979,-5.51075977254304,7.73143660975482e-08,2.98658902318184e-07,6.54308335171812
COL12A1,-1.02906780591961,4.10667170038605,-5.47181580476623,9.44562003034864e-08,3.60661035033872e-07,6.34847490192397
PDZK1IP1,1.1028039803899,6.44781233500167,5.46020747539474,1.00245220597035e-07,3.80752201332719e-07,6.29068462228578
UCN3,1.2116511710261,1.81823382659678,5.44501528290604,1.08345119608152e-07,4.08889071484222e-07,6.21520435871826
B4GALNT4,-1.05845152746441,2.37957757655894,-5.44389847521343,1.08965054430756e-07,4.1114910243803e-07,6.2096624515501
FGFR3,1.09647386493541,3.75956790366358,5.43134990005937,1.1617226057881e-07,4.36653639415343e-07,6.14745699941237
PITX1,-1.04592326178547,2.84004001361283,-5.42697899038779,1.18789902438668e-07,4.457192798834e-07,6.12581727833882
CDH3,-1.07321825931542,4.97396988884947,-5.40268658582652,1.34416951813451e-07,5.00406750737362e-07,6.00580976162034
AADAC,1.06798135322784,2.05702640990873,5.39727612566539,1.38160386506184e-07,5.13754297648855e-07,5.97914161963125
CCL19,1.11244921366174,5.58937603780339,5.38994663403642,1.43393593033627e-07,5.32300602352129e-07,5.94304960664018
LAMC2,-1.02876348754805,6.19955503889362,-5.36567293064661,1.62137258493392e-07,5.98802375117639e-07,5.82380875980911
TMEM190,1.03453009098698,1.88734794540785,5.35667734811205,1.69671212892298e-07,6.25323880438443e-07,5.7797319176717
FGB,-2.05151371884573,2.82100848511957,-5.31959123820103,2.04485375058458e-07,7.46296989264445e-07,5.59866067219805
FOXQ1,1.20350556172103,4.35349297294492,5.30080424729053,2.2467653566847e-07,8.16472688321873e-07,5.50733077918457
AGR2,1.15517395516048,8.38037555870974,5.29319153617349,2.33398169402188e-07,8.47062033006266e-07,5.47039895289993
RETN,1.01333109107737,2.59291716513947,5.25619640376495,2.80682131955549e-07,1.00667676533625e-06,5.29154959431274
ADH1C,1.28494946160719,2.9351960523582,5.25342505439222,2.84576517830815e-07,1.01970637590976e-06,5.27819368256004
SCGB2A1,1.20296814005654,2.39654199856694,5.25318260841566,2.84919694180866e-07,1.02056099127974e-06,5.27702554546695
CRABP1,-1.16668701428632,1.56795983370824,-5.22936586861548,3.20663137447932e-07,1.14042151746027e-06,5.16249170465002
QPCT,-1.04506733441226,4.59277822355999,-5.21000765067605,3.52886361996932e-07,1.25068776062162e-06,5.06971775546
RASD1,1.16839711060681,6.27518237723234,5.17346181978206,4.224927886074e-07,1.48016697410066e-06,4.89535441503347
SPINK1,1.91621939457618,5.53616398309943,5.14521031232841,4.85252641915325e-07,1.6858055437999e-06,4.76126668531978
FXYD3,1.04130565409573,6.02455960087402,5.14471349422382,4.86433388390831e-07,1.68960653252961e-06,4.7589141742263
SHISA3,1.19834433302399,2.44623252040483,4.98886714200139,1.03324873211424e-06,3.43828503007299e-06,4.03038905998226
MYEOV,-1.15034646264245,2.38976465251631,-4.92181508580475,1.4208892553618e-06,4.64342893909084e-06,3.72277347520567
PLA2G12B,1.03890277244817,2.11751622257203,4.92055320187628,1.42938755343161e-06,4.66963600132625e-06,3.71701817917036
ARSE,1.10457858265804,4.05824878540474,4.90829148460811,1.51456433253765e-06,4.92890595535452e-06,3.66115932156948
KRT81,-1.13015289208113,1.96666636296177,-4.90721387630485,1.52228015614859e-06,4.95086428627558e-06,3.65625588828133
KLK6,-1.23053726437817,1.65627888433897,-4.87837568977214,1.7434611954911e-06,5.6249988934607e-06,3.52537412304218
KIAA1324,1.1160307606596,4.1952130530264,4.87594445864584,1.76346557139039e-06,5.68577689188371e-06,3.51437003947696
TSPAN8,1.30830504697709,5.20584997126012,4.84007259824263,2.08567598946719e-06,6.67060551002299e-06,3.35255302247528
CPLX2,-1.11951189589272,0.941043124356605,-4.82913364307447,2.19476143327325e-06,6.99883040863914e-06,3.30341070821351
FOSB,1.11886946517932,4.32068382490322,4.6264346100124,5.55273589570835e-06,1.67795366443999e-05,2.41010802647471
DKK1,-1.21316658458341,2.70911707000102,-4.61192512012898,5.92706613325693e-06,1.78360786417454e-05,2.34743254214389
IL37,1.23524830611941,2.25127462980669,4.60262721167992,6.17957889112789e-06,1.85301842806387e-05,2.30735882135573
EREG,-1.12905062721308,1.9324366493523,-4.5467304308091,7.93006532297394e-06,2.33978323192604e-05,2.06792575450645
GPR87,-1.1112166082081,2.55412028762321,-4.50415880662504,9.57347178177639e-06,2.79465119378203e-05,1.88727934969596
KLK11,1.23952063679562,3.37815247996019,4.49514509821872,9.96114415054602e-06,2.90087083237227e-05,1.84922113091842
APOH,1.07982718795688,2.53276708796191,4.48882959912015,1.024169966135e-05,2.97812620632753e-05,1.82259510611675
LTF,1.18108724590281,4.81108256987489,4.47576570125393,1.08463051284404e-05,3.1417550505732e-05,1.76762174348252
TMEM59L,1.1691732169608,3.00336275616055,4.46291832872584,1.14742036900623e-05,3.31417074748911e-05,1.7136961218716
LGALS4,1.31142738320619,2.39204148550593,4.42577681437835,1.34916924800712e-05,3.85420456140329e-05,1.5585614097337
GJB3,-1.00314495649622,2.70681478270414,-4.42439265352515,1.35730962540842e-05,3.87462124073551e-05,1.55280192552687
BPIFB1,1.39875230514133,4.79202710902975,4.20433196530758,3.4651895653251e-05,9.39010513116167e-05,0.657344620885778
GSTA1,1.21250228714494,4.35427114349721,4.15147921533323,4.31535785648338e-05,0.000115510608375327,0.448309459106566
NTS,-1.09188041203688,1.55557453729348,-4.05960925464939,6.28570845838229e-05,0.000164503173987994,0.0905741474667501
GFRA3,1.09829705924345,3.34339515073408,4.03096283681118,7.05807718120977e-05,0.000183290058641085,-0.0195082114906402
TESC,1.06023207405491,5.50780045460381,3.94959227942712,9.77453645497139e-05,0.000247729998533847,-0.3283797870802
CRLF1,1.20474306757798,4.67009910866949,3.86142572309502,0.000138261732345389,0.000342972113056238,-0.656638208890644
TM4SF4,1.12252870437598,2.25087769606143,3.73890660872833,0.000221537983788282,0.00053287167680665,-1.10164389655683
HHLA2,1.01022265183468,2.30205848229065,3.6414461035528,0.000319540041712564,0.000748921972763821,-1.44629816137432
CYP24A1,-1.04634046681542,4.1625044794741,-3.55496868286632,0.000439386299284108,0.00100895346632597,-1.74513413309431
CST1,1.04053102304432,3.86370942798562,3.52412634190379,0.000491510954974877,0.00111700596998166,-1.85011895452662
AZGP1,1.06506844929928,4.594514711622,3.32050218216554,0.00101019161319493,0.0021840437019293,-2.52202781066816
CPS1,-1.12409645661163,2.42713754827574,-3.29337416920757,0.00110907048221202,0.00237840915024023,-2.60874578282051
FGA,-1.19667859400266,3.94069325006259,-3.20253410827135,0.00150946823675492,0.00315856107057849,-2.89430344533796
